name,address,city,state,zip,latitude,longitude,geocodeStatus,metro
"FASTSIGNS of Kirkland, WA","12644 NE 85th St Kirkland, WA 98033-8045 USA",Kirkland,WA,98033,47.679427413529,-122.171973916795,ok,seattle
"FASTSIGNS of Lynnwood, WA","2921 Alderwood Mall Blvd, Ste 104 Lynnwood, WA 98036 USA",Lynnwood,WA,98036,47.825696134975,-122.272172111562,ok,
"FASTSIGNS of North Seattle, WA","12700 Aurora Ave, Suite A Seattle, WA 98133 USA",Seattle,WA,98133,47.721445054839,-122.344874477641,ok,seattle
"FASTSIGNS of Olympia, WA - Lacey","4609 Lacey Blvd SE Lacey, WA 98503 USA",Lacey,WA,98503,47.035807244751,-122.82307590119,ok,
"FASTSIGNS of Seattle, WA - Downtown","1515 9th Ave, Ste 4 Seattle, WA 98101 USA",Seattle,WA,98101,47.612856935162,-122.331537978285,ok,seattle
"FASTSIGNS of Seattle, WA - Queen Anne","1735 Westlake Avenue N., Suite 120 Seattle, WA 98109 USA",Seattle,WA,98109,47.63461684158,-122.340495637473,ok,seattle
"FASTSIGNS of Seattle, WA - University District","7100 Roosevelt Way NE , Ste B Seattle, WA 98115 USA",Seattle,WA,98115,47.680225666656,-122.317344491144,ok,seattle
"FASTSIGNS of Silverdale, WA","9460 Silverdale Way NW Silverdale, WA 98383-8343 USA",Silverdale,WA,98383,47.64930082629,-122.695257234005,ok,
"FASTSIGNS of Spokane, WA","11712 E Montgomery Dr, Ste C1 Spokane, WA 99206-6163 USA",Spokane,WA,99206,47.679909467875,-117.268703717382,ok,
"FASTSIGNS of Tacoma, WA","3502 S 74th St Tacoma, WA 98409 USA",Tacoma,WA,98409,47.190117137025,-122.482477537408,ok,
"FASTSIGNS of Vancouver, WA","14415 SE Mill Plain Blvd, Ste 114B Vancouver, WA 98684 USA",Vancouver,WA,98684,45.61772731054,-122.524809382988,ok,
"FASTSIGNS of Vancouver, WA Coming Soon","123 FASTSIGNS Ave. Vancouver, WA 98668 USA",Vancouver,WA,98668,,,failed,
"FASTSIGNS of Washington, DC","2859 V Street NE Washington, DC 20018 USA",Washington,DC,20018,38.918966399429,-76.969169603832,ok,
"FASTSIGNS of Beckley, WV","107 Beckley Plaza Beckley, WV 25801 USA",107 Beckley Plaza Beckley,WV,25801,37.773441584277,-81.195283688039,ok,
"FASTSIGNS of Martinsburg, WV","212 Viking Way, Ste 2 Martinsburg, WV 25401 USA",Martinsburg,WV,25401,39.46166643797,-77.988519576064,ok,
"FASTSIGNS of Morgantown-Fairmont, WV","2600 Middletown Commons, Suite 225 White Hall, WV 26554 USA","2600 Middletown Commons, Suite 225 White Hall",WV,26554,,,failed,
"FASTSIGNS of South Charleston, WV","5137 MacCorkle Ave SW South Charleston, WV 25309 USA",South Charleston,WV,25309,38.353723214861,-81.737086236417,ok,
"FASTSIGNS of Appleton, WI","135 South Casaloma Dr Appleton, WI 54914 USA",Appleton,WI,54914,44.260489582936,-88.475996186081,ok,
"FASTSIGNS of Eau Claire, WI","3622 Mall Drive Eau Claire, WI 54701 USA",Eau Claire,WI,54701,44.780201466193,-91.460887684487,ok,
"FASTSIGNS of Green Bay, WI","2665 S Oneida St, Ste C Green Bay, WI 54304-5268 USA",Green Bay,WI,54304,44.478179558565,-88.072855760183,ok,
"FASTSIGNS of Kenosha, WI","7536 Pershing Plaza Kenosha, WI 53142-3701 USA",7536 Pershing Plaza Kenosha,WI,53142,42.565768315444,-87.858453987259,ok,
"FASTSIGNS of Madison, WI - Odana Road","6101 Odana Rd Madison, WI 53719 USA",Madison,WI,53719,43.053549762123,-89.486723030961,ok,
"FASTSIGNS of Menomonee Falls, WI","W173N9170 Saint Francis Dr, Ste 1 Menomonee Falls, WI 53051-1995 USA",Menomonee Falls,WI,53051,,,failed,
"FASTSIGNS of Milwaukee, WI - Glendale","5318 N Port Washington Milwaukee, WI 53217 USA",5318 N Port Washington Milwaukee,WI,53217,43.113813883653,-87.916650605782,ok,
"FASTSIGNS of Milwaukee, WI - Greenfield","6700 W Layton Ave Greenfield, WI 53220 USA",Greenfield,WI,53220,42.959375708532,-87.997383159471,ok,
"FASTSIGNS of Milwaukee, WI - Wauwatosa","11020 W Plank Ct Wauwatosa, WI 53226 USA",Wauwatosa,WI,53226,43.046864535726,-88.0514558038,ok,
"FASTSIGNS of Mount Pleasant / Racine, WI","1122 S Airline Rd, Ste 103 Mount Pleasant, WI 53406-3889 USA",Mount Pleasant,WI,53406,42.720282041919,-87.875905274902,ok,
"FASTSIGNS of Sheboygan, WI","3118 S. Business Drive Sheboygan, WI 53081 USA",Sheboygan,WI,53081,43.719884994443,-87.737527552578,ok,
"FASTSIGNS of Stevens Point, WI","2326 Post Road Stevens Point, WI 54481 USA",Point,WI,54481,44.491306036586,-89.551870217839,ok,
"FASTSIGNS of Waukesha, WI","2100 Pewaukee Rd, Suite A Waukesha, WI 53188 USA",Waukesha,WI,53188,43.030202226205,-88.225959522911,ok,
